filename,size,size_gb
chunk_42-00485-of-00495.parquet,128867725,0.12
chunk_42-00486-of-00495.parquet,134577402,0.125
chunk_42-00487-of-00495.parquet,157740319,0.147
chunk_42-00488-of-00495.parquet,155433336,0.145
chunk_42-00489-of-00495.parquet,157837220,0.147
chunk_42-00490-of-00495.parquet,138117004,0.129
chunk_42-00491-of-00495.parquet,148514372,0.138
chunk_42-00492-of-00495.parquet,147876313,0.138
chunk_42-00493-of-00495.parquet,143060432,0.133
chunk_42-00494-of-00495.parquet,140444504,0.131
chunk_43-00000-of-00255.parquet,286091905,0.266
chunk_43-00001-of-00255.parquet,274121578,0.255
chunk_43-00002-of-00255.parquet,292786889,0.273
chunk_43-00003-of-00255.parquet,256272689,0.239
chunk_43-00004-of-00255.parquet,310627302,0.289
chunk_43-00005-of-00255.parquet,211751154,0.197
chunk_43-00006-of-00255.parquet,243587593,0.227
chunk_43-00007-of-00255.parquet,230688563,0.215
chunk_43-00008-of-00255.parquet,269350361,0.251
chunk_43-00009-of-00255.parquet,261518095,0.244
chunk_43-00010-of-00255.parquet,311925937,0.291
chunk_43-00011-of-00255.parquet,237937187,0.222
chunk_43-00012-of-00255.parquet,223451800,0.208
chunk_43-00013-of-00255.parquet,226457241,0.211
chunk_43-00014-of-00255.parquet,266563308,0.248
chunk_43-00015-of-00255.parquet,293751260,0.274
chunk_43-00016-of-00255.parquet,307922703,0.287
chunk_43-00017-of-00255.parquet,321029339,0.299
chunk_43-00018-of-00255.parquet,285418562,0.266
chunk_43-00019-of-00255.parquet,216941905,0.202
chunk_43-00020-of-00255.parquet,148828135,0.139
chunk_43-00021-of-00255.parquet,125833632,0.117
chunk_43-00022-of-00255.parquet,117731475,0.11
chunk_43-00023-of-00255.parquet,120345094,0.112
chunk_43-00024-of-00255.parquet,135742967,0.126
chunk_43-00025-of-00255.parquet,125460430,0.117
chunk_43-00026-of-00255.parquet,135238763,0.126
chunk_43-00027-of-00255.parquet,136896782,0.127
chunk_43-00028-of-00255.parquet,114324322,0.106
chunk_43-00029-of-00255.parquet,95271856,0.089
chunk_43-00030-of-00255.parquet,99112510,0.092
chunk_43-00031-of-00255.parquet,88103213,0.082
chunk_43-00032-of-00255.parquet,95592489,0.089
chunk_43-00033-of-00255.parquet,93620973,0.087
chunk_43-00034-of-00255.parquet,95504817,0.089
chunk_43-00035-of-00255.parquet,82954967,0.077
chunk_43-00036-of-00255.parquet,87950330,0.082
chunk_43-00037-of-00255.parquet,80747267,0.075
chunk_43-00038-of-00255.parquet,86455159,0.081
chunk_43-00039-of-00255.parquet,82475691,0.077
chunk_43-00040-of-00255.parquet,91789050,0.085
chunk_43-00041-of-00255.parquet,76970306,0.072
chunk_43-00042-of-00255.parquet,85830778,0.08
chunk_43-00043-of-00255.parquet,83209941,0.077
chunk_43-00044-of-00255.parquet,89119796,0.083
chunk_43-00045-of-00255.parquet,73242599,0.068
chunk_43-00046-of-00255.parquet,94759102,0.088
chunk_43-00047-of-00255.parquet,110749170,0.103
chunk_43-00048-of-00255.parquet,148508406,0.138
chunk_43-00049-of-00255.parquet,135406276,0.126
chunk_43-00050-of-00255.parquet,125831577,0.117
chunk_43-00051-of-00255.parquet,148435221,0.138
chunk_43-00052-of-00255.parquet,146400009,0.136
chunk_43-00053-of-00255.parquet,129274042,0.12
chunk_43-00054-of-00255.parquet,123311206,0.115
chunk_43-00055-of-00255.parquet,128768191,0.12
chunk_43-00056-of-00255.parquet,169734395,0.158
chunk_43-00057-of-00255.parquet,207246318,0.193
chunk_43-00058-of-00255.parquet,150020818,0.14
chunk_43-00059-of-00255.parquet,101686718,0.095
chunk_43-00060-of-00255.parquet,69640891,0.065
chunk_43-00061-of-00255.parquet,53377699,0.05
chunk_43-00062-of-00255.parquet,68724126,0.064
chunk_43-00063-of-00255.parquet,74150492,0.069
chunk_43-00064-of-00255.parquet,77126444,0.072
chunk_43-00065-of-00255.parquet,74209491,0.069
chunk_43-00066-of-00255.parquet,63241986,0.059
chunk_43-00067-of-00255.parquet,40742000,0.038
chunk_43-00068-of-00255.parquet,39571367,0.037
chunk_43-00069-of-00255.parquet,28353611,0.026
chunk_43-00070-of-00255.parquet,38313916,0.036
chunk_43-00071-of-00255.parquet,34448653,0.032
chunk_43-00072-of-00255.parquet,42985939,0.04
chunk_43-00073-of-00255.parquet,35839661,0.033
chunk_43-00074-of-00255.parquet,47299445,0.044
chunk_43-00075-of-00255.parquet,38362665,0.036
chunk_43-00076-of-00255.parquet,122415230,0.114
chunk_43-00077-of-00255.parquet,217492521,0.203
chunk_43-00078-of-00255.parquet,203236725,0.189
chunk_43-00079-of-00255.parquet,195215413,0.182
chunk_43-00080-of-00255.parquet,185481167,0.173
chunk_43-00081-of-00255.parquet,187738109,0.175
chunk_43-00082-of-00255.parquet,193406454,0.18
chunk_43-00083-of-00255.parquet,203475083,0.19
chunk_43-00084-of-00255.parquet,187815721,0.175
chunk_43-00085-of-00255.parquet,185887695,0.173
chunk_43-00086-of-00255.parquet,180140143,0.168
chunk_43-00087-of-00255.parquet,180481071,0.168
chunk_43-00088-of-00255.parquet,177725161,0.166
chunk_43-00089-of-00255.parquet,168351647,0.157
chunk_43-00090-of-00255.parquet,151258081,0.141
chunk_43-00091-of-00255.parquet,155000682,0.144
chunk_43-00092-of-00255.parquet,195331673,0.182
chunk_43-00093-of-00255.parquet,203636976,0.19
chunk_43-00094-of-00255.parquet,218101335,0.203
chunk_43-00095-of-00255.parquet,210980987,0.196
chunk_43-00096-of-00255.parquet,207951539,0.194
chunk_43-00097-of-00255.parquet,211106735,0.197
chunk_43-00098-of-00255.parquet,213323211,0.199
chunk_43-00099-of-00255.parquet,177710506,0.166
chunk_43-00100-of-00255.parquet,160988654,0.15
chunk_43-00101-of-00255.parquet,138566324,0.129
chunk_43-00102-of-00255.parquet,134527101,0.125
chunk_43-00103-of-00255.parquet,170576948,0.159
chunk_43-00104-of-00255.parquet,192477932,0.179
chunk_43-00105-of-00255.parquet,199158265,0.185
chunk_43-00106-of-00255.parquet,230960852,0.215
chunk_43-00107-of-00255.parquet,222254430,0.207
chunk_43-00108-of-00255.parquet,208184051,0.194
chunk_43-00109-of-00255.parquet,236433679,0.22
chunk_43-00110-of-00255.parquet,219665924,0.205
chunk_43-00111-of-00255.parquet,218728641,0.204
chunk_43-00112-of-00255.parquet,207394411,0.193
chunk_43-00113-of-00255.parquet,222237380,0.207
chunk_43-00114-of-00255.parquet,233148201,0.217
chunk_43-00115-of-00255.parquet,272991984,0.254
chunk_43-00116-of-00255.parquet,249351925,0.232
chunk_43-00117-of-00255.parquet,230546925,0.215
chunk_43-00118-of-00255.parquet,223998714,0.209
chunk_43-00119-of-00255.parquet,215147477,0.2
chunk_43-00120-of-00255.parquet,202998719,0.189
chunk_43-00121-of-00255.parquet,211472397,0.197
chunk_43-00122-of-00255.parquet,203937347,0.19
chunk_43-00123-of-00255.parquet,281990594,0.263
chunk_43-00124-of-00255.parquet,331406411,0.309
chunk_43-00125-of-00255.parquet,302084252,0.281
chunk_43-00126-of-00255.parquet,271442596,0.253
chunk_43-00127-of-00255.parquet,227944462,0.212
chunk_43-00128-of-00255.parquet,180428702,0.168
chunk_43-00129-of-00255.parquet,178569901,0.166
chunk_43-00130-of-00255.parquet,192691459,0.179
chunk_43-00131-of-00255.parquet,203595164,0.19
chunk_43-00132-of-00255.parquet,198617262,0.185
chunk_43-00133-of-00255.parquet,174768140,0.163
chunk_43-00134-of-00255.parquet,154569265,0.144
chunk_43-00135-of-00255.parquet,124564534,0.116
chunk_43-00136-of-00255.parquet,170111990,0.158
chunk_43-00137-of-00255.parquet,164318278,0.153
chunk_43-00138-of-00255.parquet,103910930,0.097
chunk_43-00139-of-00255.parquet,114266263,0.106
chunk_43-00140-of-00255.parquet,120802398,0.113
chunk_43-00141-of-00255.parquet,123396805,0.115
chunk_43-00142-of-00255.parquet,133257810,0.124
chunk_43-00143-of-00255.parquet,137014392,0.128
chunk_43-00144-of-00255.parquet,154716593,0.144
chunk_43-00145-of-00255.parquet,149495373,0.139
chunk_43-00146-of-00255.parquet,149404720,0.139
chunk_43-00147-of-00255.parquet,109238217,0.102
chunk_43-00148-of-00255.parquet,99117560,0.092
chunk_43-00149-of-00255.parquet,126553908,0.118
chunk_43-00150-of-00255.parquet,123434886,0.115
chunk_43-00151-of-00255.parquet,128358942,0.12
chunk_43-00152-of-00255.parquet,115348274,0.107
chunk_43-00153-of-00255.parquet,107255605,0.1
chunk_43-00154-of-00255.parquet,113365326,0.106
chunk_43-00155-of-00255.parquet,102776799,0.096
chunk_43-00156-of-00255.parquet,92077805,0.086
chunk_43-00157-of-00255.parquet,99147202,0.092
chunk_43-00158-of-00255.parquet,135097559,0.126
chunk_43-00159-of-00255.parquet,165300935,0.154
chunk_43-00160-of-00255.parquet,184239403,0.172
chunk_43-00161-of-00255.parquet,186344366,0.174
chunk_43-00162-of-00255.parquet,196529933,0.183
chunk_43-00163-of-00255.parquet,190461150,0.177
chunk_43-00164-of-00255.parquet,204651657,0.191
chunk_43-00165-of-00255.parquet,212434664,0.198
chunk_43-00166-of-00255.parquet,225691889,0.21
chunk_43-00167-of-00255.parquet,214116614,0.199
chunk_43-00168-of-00255.parquet,209240879,0.195
chunk_43-00169-of-00255.parquet,201666179,0.188
chunk_43-00170-of-00255.parquet,171001423,0.159
chunk_43-00171-of-00255.parquet,101855432,0.095
chunk_43-00172-of-00255.parquet,122126426,0.114
chunk_43-00173-of-00255.parquet,130787374,0.122
chunk_43-00174-of-00255.parquet,168506261,0.157
chunk_43-00175-of-00255.parquet,179794721,0.167
chunk_43-00176-of-00255.parquet,187126180,0.174
chunk_43-00177-of-00255.parquet,194659370,0.181
chunk_43-00178-of-00255.parquet,195155148,0.182
chunk_43-00179-of-00255.parquet,215579371,0.201
chunk_43-00180-of-00255.parquet,186094654,0.173
chunk_43-00181-of-00255.parquet,187669415,0.175
chunk_43-00182-of-00255.parquet,183288934,0.171
chunk_43-00183-of-00255.parquet,177461537,0.165
chunk_43-00184-of-00255.parquet,177921740,0.166
chunk_43-00185-of-00255.parquet,123363090,0.115
chunk_43-00186-of-00255.parquet,145088993,0.135
chunk_43-00187-of-00255.parquet,225542867,0.21
chunk_43-00188-of-00255.parquet,237739375,0.221
chunk_43-00189-of-00255.parquet,280432992,0.261
chunk_43-00190-of-00255.parquet,368926298,0.344
chunk_43-00191-of-00255.parquet,305704061,0.285
chunk_43-00192-of-00255.parquet,264359449,0.246
chunk_43-00193-of-00255.parquet,207983237,0.194
chunk_43-00194-of-00255.parquet,202445656,0.189
chunk_43-00195-of-00255.parquet,220996084,0.206
chunk_43-00196-of-00255.parquet,234972201,0.219
chunk_43-00197-of-00255.parquet,306950770,0.286
chunk_43-00198-of-00255.parquet,347559146,0.324
chunk_43-00199-of-00255.parquet,298472477,0.278
chunk_43-00200-of-00255.parquet,302448554,0.282
chunk_43-00201-of-00255.parquet,270284615,0.252
chunk_43-00202-of-00255.parquet,261710925,0.244
chunk_43-00203-of-00255.parquet,250609690,0.233
chunk_43-00204-of-00255.parquet,208542748,0.194
chunk_43-00205-of-00255.parquet,184322407,0.172
chunk_43-00206-of-00255.parquet,198616722,0.185
chunk_43-00207-of-00255.parquet,181498270,0.169
chunk_43-00208-of-00255.parquet,191157408,0.178
chunk_43-00209-of-00255.parquet,204241958,0.19
chunk_43-00210-of-00255.parquet,174141258,0.162
chunk_43-00211-of-00255.parquet,164417629,0.153
chunk_43-00212-of-00255.parquet,204636085,0.191
chunk_43-00213-of-00255.parquet,271138509,0.253
chunk_43-00214-of-00255.parquet,282682556,0.263
chunk_43-00215-of-00255.parquet,231183546,0.215
chunk_43-00216-of-00255.parquet,218380364,0.203
chunk_43-00217-of-00255.parquet,210579009,0.196
chunk_43-00218-of-00255.parquet,249799102,0.233
chunk_43-00219-of-00255.parquet,299860233,0.279
chunk_43-00220-of-00255.parquet,270351242,0.252
chunk_43-00221-of-00255.parquet,200068353,0.186
chunk_43-00222-of-00255.parquet,188815004,0.176
chunk_43-00223-of-00255.parquet,153227591,0.143
chunk_43-00224-of-00255.parquet,148616062,0.138
chunk_43-00225-of-00255.parquet,143681912,0.134
chunk_43-00226-of-00255.parquet,168799401,0.157
chunk_43-00227-of-00255.parquet,203251121,0.189
chunk_43-00228-of-00255.parquet,217227203,0.202
chunk_43-00229-of-00255.parquet,220006381,0.205
chunk_43-00230-of-00255.parquet,208781882,0.194
chunk_43-00231-of-00255.parquet,211689875,0.197
chunk_43-00232-of-00255.parquet,175237824,0.163
chunk_43-00233-of-00255.parquet,165788596,0.154
chunk_43-00234-of-00255.parquet,136596158,0.127
chunk_43-00235-of-00255.parquet,152818145,0.142
chunk_43-00236-of-00255.parquet,175624086,0.164
chunk_43-00237-of-00255.parquet,202185923,0.188
chunk_43-00238-of-00255.parquet,208684715,0.194
chunk_43-00239-of-00255.parquet,189834764,0.177
chunk_43-00240-of-00255.parquet,199493161,0.186
chunk_43-00241-of-00255.parquet,185175150,0.172
chunk_43-00242-of-00255.parquet,186168381,0.173
chunk_43-00243-of-00255.parquet,197615258,0.184
chunk_43-00244-of-00255.parquet,203230952,0.189
chunk_43-00245-of-00255.parquet,193198779,0.18
chunk_43-00246-of-00255.parquet,202839922,0.189
chunk_43-00247-of-00255.parquet,212016426,0.197
chunk_43-00248-of-00255.parquet,220563739,0.205
chunk_43-00249-of-00255.parquet,235674752,0.219
chunk_43-00250-of-00255.parquet,250314048,0.233
chunk_43-00251-of-00255.parquet,241244997,0.225
chunk_43-00252-of-00255.parquet,250860053,0.234
chunk_43-00253-of-00255.parquet,247232018,0.23
chunk_43-00254-of-00255.parquet,244212250,0.227
chunk_44-00000-of-00152.parquet,262124889,0.244
chunk_44-00001-of-00152.parquet,243194630,0.226
chunk_44-00002-of-00152.parquet,372247949,0.347
chunk_44-00003-of-00152.parquet,368655722,0.343
chunk_44-00004-of-00152.parquet,251589578,0.234
chunk_44-00005-of-00152.parquet,268155687,0.25
chunk_44-00006-of-00152.parquet,262587703,0.245
chunk_44-00007-of-00152.parquet,238637094,0.222
chunk_44-00008-of-00152.parquet,235824983,0.22
chunk_44-00009-of-00152.parquet,239069237,0.223
chunk_44-00010-of-00152.parquet,219456823,0.204
chunk_44-00011-of-00152.parquet,204311114,0.19
chunk_44-00012-of-00152.parquet,227836361,0.212
chunk_44-00013-of-00152.parquet,221360528,0.206
chunk_44-00014-of-00152.parquet,263715893,0.246
chunk_44-00015-of-00152.parquet,218531975,0.204
chunk_44-00016-of-00152.parquet,169696335,0.158
chunk_44-00017-of-00152.parquet,249723733,0.233
chunk_44-00018-of-00152.parquet,289351547,0.269
chunk_44-00019-of-00152.parquet,225553132,0.21
chunk_44-00020-of-00152.parquet,229230608,0.213
chunk_44-00021-of-00152.parquet,231909104,0.216
chunk_44-00022-of-00152.parquet,220976454,0.206
chunk_44-00023-of-00152.parquet,268182370,0.25
chunk_44-00024-of-00152.parquet,305492033,0.285
chunk_44-00025-of-00152.parquet,185468890,0.173
chunk_44-00026-of-00152.parquet,214031654,0.199
chunk_44-00027-of-00152.parquet,282796503,0.263
chunk_44-00028-of-00152.parquet,285443168,0.266
chunk_44-00029-of-00152.parquet,264017382,0.246
chunk_44-00030-of-00152.parquet,287717706,0.268
chunk_44-00031-of-00152.parquet,237324373,0.221
chunk_44-00032-of-00152.parquet,195240672,0.182
chunk_44-00033-of-00152.parquet,175888505,0.164
chunk_44-00034-of-00152.parquet,137068458,0.128
chunk_44-00035-of-00152.parquet,221067750,0.206
chunk_44-00036-of-00152.parquet,242253861,0.226
chunk_44-00037-of-00152.parquet,229856710,0.214
chunk_44-00038-of-00152.parquet,88025369,0.082
chunk_44-00039-of-00152.parquet,19786530,0.018
chunk_44-00040-of-00152.parquet,124536986,0.116
chunk_44-00041-of-00152.parquet,153097631,0.143
chunk_44-00042-of-00152.parquet,167999506,0.156
chunk_44-00043-of-00152.parquet,156315608,0.146
chunk_44-00044-of-00152.parquet,136919176,0.128
chunk_44-00045-of-00152.parquet,144979313,0.135
chunk_44-00046-of-00152.parquet,195107739,0.182
chunk_44-00047-of-00152.parquet,204015487,0.19
chunk_44-00048-of-00152.parquet,237916966,0.222
chunk_44-00049-of-00152.parquet,198974851,0.185
chunk_44-00050-of-00152.parquet,189500962,0.176
chunk_44-00051-of-00152.parquet,207499895,0.193
chunk_44-00052-of-00152.parquet,231334012,0.215
chunk_44-00053-of-00152.parquet,218967715,0.204
chunk_44-00054-of-00152.parquet,255441700,0.238
chunk_44-00055-of-00152.parquet,244430203,0.228
chunk_44-00056-of-00152.parquet,180139197,0.168
chunk_44-00057-of-00152.parquet,184346278,0.172
chunk_44-00058-of-00152.parquet,189286644,0.176
chunk_44-00059-of-00152.parquet,183687322,0.171
chunk_44-00060-of-00152.parquet,174912656,0.163
chunk_44-00061-of-00152.parquet,210597171,0.196
chunk_44-00062-of-00152.parquet,225100614,0.21
chunk_44-00063-of-00152.parquet,288260544,0.268
chunk_44-00064-of-00152.parquet,240499637,0.224
chunk_44-00065-of-00152.parquet,221634268,0.206
chunk_44-00066-of-00152.parquet,223909428,0.209
chunk_44-00067-of-00152.parquet,246507725,0.23
chunk_44-00068-of-00152.parquet,239828949,0.223
chunk_44-00069-of-00152.parquet,230846991,0.215
chunk_44-00070-of-00152.parquet,257196609,0.24
chunk_44-00071-of-00152.parquet,243640642,0.227
chunk_44-00072-of-00152.parquet,242481042,0.226
chunk_44-00073-of-00152.parquet,251412711,0.234
chunk_44-00074-of-00152.parquet,251960737,0.235
chunk_44-00075-of-00152.parquet,229335780,0.214
chunk_44-00076-of-00152.parquet,147824446,0.138
chunk_44-00077-of-00152.parquet,20050504,0.019
chunk_44-00078-of-00152.parquet,36009838,0.034
chunk_44-00079-of-00152.parquet,243306525,0.227
chunk_44-00080-of-00152.parquet,219747803,0.205
chunk_44-00081-of-00152.parquet,212438777,0.198
chunk_44-00082-of-00152.parquet,210626472,0.196
chunk_44-00083-of-00152.parquet,204623120,0.191
chunk_44-00084-of-00152.parquet,207407234,0.193
chunk_44-00085-of-00152.parquet,207527297,0.193
chunk_44-00086-of-00152.parquet,209458509,0.195
chunk_44-00087-of-00152.parquet,210056076,0.196
chunk_44-00088-of-00152.parquet,205510633,0.191
chunk_44-00089-of-00152.parquet,88930706,0.083
chunk_44-00090-of-00152.parquet,24567429,0.023
chunk_44-00091-of-00152.parquet,30047200,0.028
chunk_44-00092-of-00152.parquet,19715121,0.018
chunk_44-00093-of-00152.parquet,98981067,0.092
chunk_44-00094-of-00152.parquet,216204077,0.201
chunk_44-00095-of-00152.parquet,227946767,0.212
chunk_44-00096-of-00152.parquet,243812819,0.227
chunk_44-00097-of-00152.parquet,268093933,0.25
chunk_44-00098-of-00152.parquet,221424646,0.206
chunk_44-00099-of-00152.parquet,186067962,0.173
chunk_44-00100-of-00152.parquet,209728646,0.195
chunk_44-00101-of-00152.parquet,249725472,0.233
chunk_44-00102-of-00152.parquet,274357340,0.256
chunk_44-00103-of-00152.parquet,258733920,0.241
chunk_44-00104-of-00152.parquet,223589824,0.208
chunk_44-00105-of-00152.parquet,229440458,0.214
chunk_44-00106-of-00152.parquet,186806355,0.174
chunk_44-00107-of-00152.parquet,189794804,0.177
chunk_44-00108-of-00152.parquet,240022240,0.224
chunk_44-00109-of-00152.parquet,210683721,0.196
chunk_44-00110-of-00152.parquet,232475213,0.217
chunk_44-00111-of-00152.parquet,247872282,0.231
chunk_44-00112-of-00152.parquet,181040625,0.169
chunk_44-00113-of-00152.parquet,152358396,0.142
chunk_44-00114-of-00152.parquet,153161071,0.143
chunk_44-00115-of-00152.parquet,120468291,0.112
chunk_44-00116-of-00152.parquet,123039208,0.115
chunk_44-00117-of-00152.parquet,112556435,0.105
chunk_44-00118-of-00152.parquet,109871973,0.102
chunk_44-00119-of-00152.parquet,103430690,0.096
chunk_44-00120-of-00152.parquet,144435280,0.135
chunk_44-00121-of-00152.parquet,143404384,0.134
chunk_44-00122-of-00152.parquet,171940701,0.16
chunk_44-00123-of-00152.parquet,151188215,0.141
chunk_44-00124-of-00152.parquet,124979123,0.116
chunk_44-00125-of-00152.parquet,130423222,0.121
chunk_44-00126-of-00152.parquet,125253969,0.117
chunk_44-00127-of-00152.parquet,103855937,0.097
chunk_44-00128-of-00152.parquet,65439395,0.061
chunk_44-00129-of-00152.parquet,44745240,0.042
chunk_44-00130-of-00152.parquet,35901716,0.033
chunk_44-00131-of-00152.parquet,40575210,0.038
chunk_44-00132-of-00152.parquet,36161216,0.034
chunk_44-00133-of-00152.parquet,26837004,0.025
chunk_44-00134-of-00152.parquet,20539949,0.019
chunk_44-00135-of-00152.parquet,33211706,0.031
chunk_44-00136-of-00152.parquet,41479554,0.039
chunk_44-00137-of-00152.parquet,45605900,0.042
chunk_44-00138-of-00152.parquet,27138035,0.025
